Customer ID,Ordered Food,Ordered Time,Delivery Time (mins),Distance (km),Mode of Payment,Delivery Location,Delivery Guy ID,Customer Rating
CUST0887,"Coke, Wrap",8:22 PM,35,9.4,Credit Card,Metro Square,DEL053,3.6
CUST0888,"Rice Bowl, Tea, Burger, Pasta",12:04 AM,28,19.95,Cash,Sunset Street,DEL072,2.4
CUST0889,"Chips, Tea",3:13 PM,101,23.55,Wallet,Airport Zone,DEL063,3.8
CUST0890,"Fries, Rice Bowl",12:20 PM,26,15.77,Credit Card,Lakeside,DEL051,3.2
CUST0891,"Rice Bowl, Pizza, Paneer Tikka",8:08 AM,52,18.67,Debit Card,Old Town,DEL069,2
CUST0892,"Wrap, Rice Bowl, Tea, Salad",12:11 PM,50,20.22,Wallet,Airport Zone,DEL011,3.6
CUST0893,"Biryani, Salad, Chips, Tea",9:06 AM,51,21.2,Credit Card,Hillview,DEL010,1.5
CUST0894,"Tea, Juice, Pizza",2:34 PM,59,10.18,Credit Card,Lakeside,DEL069,3.1
CUST0895,"Pizza, Biryani",8:11 AM,93,1.76,Cash,Uptown,DEL004,2.7
CUST0896,"Salad, Hotdog",6:03 PM,118,10.35,Cash,Hillview,DEL057,2.1
CUST0897,"Coke, Smoothie, Sandwich, Fries",8:11 PM,49,17.01,Cash,Lakeside,DEL016,3.4
CUST0898,"Salad, Juice, Fries, Momos",9:36 PM,48,11.53,UPI,Airport Zone,DEL046,4.5
CUST0899,"Coffee, Wrap, Tea",10:49 PM,32,18.85,Debit Card,Old Town,DEL049,5
CUST0900,"Pizza, Chips, Samosa, Hotdog",4:14 AM,105,9.25,Credit Card,Tech Valley,DEL077,3.4
CUST0901,"Paneer Tikka, Milkshake, Rice Bowl",7:19 AM,61,16.05,UPI,Downtown,DEL046,2.6
CUST0902,Coffee,10:54 AM,56,5.07,Credit Card,Lakeside,DEL050,1.9
CUST0903,"Pasta, Smoothie, Salad, Samosa",3:04 AM,72,18.86,Wallet,Airport Zone,DEL023,2
CUST0904,"Rice Bowl, Burger, Wrap, Smoothie",12:47 AM,106,13.87,UPI,Lakeside,DEL002,2.9
CUST0905,"Momos, Burger",1:36 AM,119,5.5,Cash,Green Park,DEL016,2.5
CUST0906,"Hotdog, Wrap, Smoothie",1:41 AM,78,7.65,Cash,Green Park,DEL060,4.7
CUST0907,"Juice, Momos, Milkshake, Coke",1:53 PM,52,18.84,Debit Card,Downtown,DEL048,2.5
CUST0908,"Juice, Burger, Tea",9:02 PM,57,12.32,UPI,Hillview,DEL025,2.5
CUST0909,"Pasta, Smoothie, Biryani, Pizza",11:15 AM,43,5.79,Wallet,Lakeside,DEL057,2.5
CUST0910,"Pizza, Hotdog, Rice Bowl",12:40 AM,49,24.2,Wallet,Airport Zone,DEL002,4.3
CUST0911,"Coffee, Chips, Salad, Tea",5:35 PM,84,18.02,Debit Card,Metro Square,DEL029,3.6
CUST0912,"Wrap, Hotdog, Burger, Smoothie",1:32 PM,70,23.95,Wallet,Riverside,DEL003,3.5
CUST0913,"Milkshake, Wrap, Momos, Chips",8:15 AM,59,10.96,Cash,City Center,DEL036,2.3
CUST0914,"Samosa, Rice Bowl",12:09 AM,76,12.14,Debit Card,Tech Valley,DEL046,4.3
CUST0915,Rice Bowl,3:05 AM,71,22.5,UPI,Tech Valley,DEL025,1.2
CUST0916,"Chips, Tea, Pasta, Hotdog",12:25 PM,67,13.36,Debit Card,Hillview,DEL012,4.5
CUST0917,"Fries, Juice, Chips, Smoothie",2:14 PM,42,17.83,Wallet,Riverside,DEL079,3.1
CUST0918,"Hotdog, Pizza",4:39 AM,84,6.68,Cash,City Center,DEL039,2.6
CUST0919,"Pasta, Hotdog, Biryani",12:18 AM,25,11.44,UPI,City Center,DEL029,3
CUST0920,"Tea, Samosa",9:21 PM,91,3.52,Debit Card,Airport Zone,DEL030,3.7
CUST0921,"Fries, Chips, Momos",2:21 PM,103,5.55,Cash,Riverside,DEL064,1.1
CUST0922,"Pizza, Pasta, Wrap, Rice Bowl",6:35 PM,57,0.52,Debit Card,Lakeside,DEL047,4.5
CUST0923,"Pizza, Noodles",5:28 PM,19,1.46,Cash,Hillview,DEL005,2.8
CUST0924,Rice Bowl,10:54 AM,91,24.44,Debit Card,Tech Valley,DEL036,2.4
CUST0925,"Hotdog, Pasta, Pizza",6:55 PM,47,6.44,Cash,Uptown,DEL064,1.6
CUST0926,Chips,5:05 AM,28,16.75,Wallet,City Center,DEL078,2.8
CUST0927,Milkshake,5:37 AM,45,21.06,Wallet,Uptown,DEL027,3
CUST0928,"Smoothie, Fries, Milkshake, Coke",11:37 PM,68,13.99,Cash,City Center,DEL001,2.6
CUST0929,Rice Bowl,1:19 PM,72,4.25,Wallet,Airport Zone,DEL026,3.7
CUST0930,Pizza,5:25 AM,86,18.34,Debit Card,Old Town,DEL051,2.7
CUST0931,"Sandwich, Coffee, Smoothie, Wrap",1:14 AM,55,15.21,UPI,Lakeside,DEL015,4.8
CUST0932,"Smoothie, Noodles, Pizza",7:26 AM,12,18.42,UPI,Airport Zone,DEL036,3.4
CUST0933,"Burger, Wrap, Samosa, Coke",9:51 PM,83,19.36,UPI,Old Town,DEL073,4.2
CUST0934,Hotdog,5:51 AM,111,24.4,Wallet,Metro Square,DEL065,1.4
CUST0935,"Milkshake, Tea, Samosa",12:56 AM,74,14.55,Wallet,Uptown,DEL064,2.6
CUST0936,"Biryani, Momos",10:09 PM,100,8.87,Debit Card,Metro Square,DEL022,2.3
CUST0937,"Burger, Tea, Fries",2:23 PM,119,16.39,Credit Card,Uptown,DEL071,3.3
CUST0938,"Biryani, Pasta, Coke, Tea",11:33 AM,17,2.18,Debit Card,Green Park,DEL025,4.4
CUST0939,"Pizza, Tea, Wrap",5:04 AM,60,22.49,Debit Card,Lakeside,DEL073,1.3
CUST0940,"Paneer Tikka, Coke, Sandwich",8:29 AM,119,3.42,Cash,Hillview,DEL078,1.3
CUST0941,"Samosa, Noodles",2:56 PM,115,8.53,Wallet,Old Town,DEL073,4.4
CUST0942,"Chips, Pasta, Juice",12:44 AM,90,20.49,UPI,Green Park,DEL023,1.9
CUST0943,"Coffee, Wrap, Hotdog",7:08 PM,82,15.13,Debit Card,Riverside,DEL009,3.7
CUST0944,"Biryani, Pizza, Coffee",12:58 AM,15,10.14,Credit Card,Hillview,DEL076,3.2
CUST0945,"Samosa, Wrap",2:07 PM,116,12.1,UPI,Downtown,DEL017,4.3
CUST0946,"Smoothie, Coke, Pasta",2:51 AM,98,21.44,Cash,Downtown,DEL009,1.5
CUST0947,Momos,11:53 AM,48,8.83,Debit Card,Airport Zone,DEL017,1.5
CUST0948,"Samosa, Paneer Tikka, Chips",5:14 AM,69,21.81,Debit Card,Uptown,DEL034,3.2
CUST0949,"Juice, Noodles, Rice Bowl",10:48 PM,37,2.66,Wallet,City Center,DEL073,4.8
CUST0950,"Biryani, Rice Bowl, Hotdog, Juice",5:00 PM,106,19.53,Cash,Metro Square,DEL030,2.7
CUST0951,"Paneer Tikka, Noodles",5:12 AM,63,21.26,Cash,Sunset Street,DEL067,2.3
CUST0952,"Noodles, Juice, Smoothie",1:44 PM,46,4.95,UPI,Tech Valley,DEL036,3.4
CUST0953,"Wrap, Hotdog, Noodles, Biryani",5:06 AM,18,11.04,Credit Card,Airport Zone,DEL025,4.7
CUST0954,"Biryani, Smoothie",8:50 PM,91,4.55,Wallet,Airport Zone,DEL003,4.3
CUST0955,Fries,7:46 PM,65,17.81,Cash,City Center,DEL069,5
CUST0956,"Pasta, Coffee, Momos",9:10 PM,68,13.62,Wallet,City Center,DEL079,1.1
CUST0957,"Samosa, Coke",2:22 AM,94,16.07,Credit Card,Riverside,DEL033,1.5
CUST0958,Wrap,4:50 PM,11,5.31,Credit Card,Lakeside,DEL072,3.4
CUST0959,"Juice, Biryani",3:33 AM,70,5.69,Debit Card,Old Town,DEL059,4.3
CUST0960,"Paneer Tikka, Chips, Noodles, Pasta",6:58 PM,67,1.52,Wallet,Airport Zone,DEL001,2.1
CUST0961,"Juice, Sandwich",3:46 PM,116,8.39,Cash,Hillview,DEL055,2
CUST0962,"Wrap, Burger, Tea, Noodles",12:43 AM,69,14.21,Cash,Sunset Street,DEL007,4.1
CUST0963,Coke,11:36 AM,111,21.52,UPI,Hillview,DEL042,1.2
CUST0964,Sandwich,3:27 AM,49,16.84,Credit Card,City Center,DEL056,2.5
CUST0965,"Paneer Tikka, Noodles, Pasta, Wrap",3:49 AM,45,11.17,Credit Card,Metro Square,DEL053,3
CUST0966,"Hotdog, Pasta, Rice Bowl",3:32 AM,116,23.85,UPI,City Center,DEL036,3.2
CUST0967,"Hotdog, Sandwich, Coke, Salad",1:13 PM,46,18.12,UPI,Green Park,DEL016,3.9
CUST0968,"Fries, Momos, Wrap",5:23 PM,88,23.29,UPI,Tech Valley,DEL067,2.4
CUST0969,"Noodles, Coffee",10:35 AM,101,13.43,Debit Card,Airport Zone,DEL060,3.5
CUST0970,Momos,5:05 PM,27,6.84,UPI,Sunset Street,DEL064,3.3
CUST0971,"Pasta, Paneer Tikka",11:37 PM,107,1.79,UPI,Airport Zone,DEL047,3.2
CUST0972,"Pizza, Burger, Salad, Sandwich",10:36 AM,72,18.29,Cash,Old Town,DEL067,3.6
CUST0973,"Wrap, Fries, Momos",11:29 PM,31,3.47,Debit Card,Airport Zone,DEL006,2
CUST0974,"Burger, Pizza, Fries, Biryani",10:30 PM,20,7.92,Wallet,Sunset Street,DEL029,1.3
CUST0975,"Burger, Salad",5:45 AM,67,13.55,Cash,Uptown,DEL007,1.5
CUST0976,"Rice Bowl, Biryani",10:06 PM,66,14.33,Debit Card,Old Town,DEL036,1.9
CUST0977,"Paneer Tikka, Chips, Wrap",12:35 PM,86,15.21,Wallet,Old Town,DEL054,3
CUST0978,"Burger, Pizza, Momos, Rice Bowl",4:02 PM,13,4.57,Debit Card,Old Town,DEL069,4.4
CUST0979,Coke,10:03 PM,95,9.8,Wallet,City Center,DEL058,3.8
CUST0980,"Rice Bowl, Coke, Biryani, Hotdog",10:58 AM,16,15.62,Credit Card,City Center,DEL041,4.2
CUST0981,"Noodles, Biryani, Wrap",7:30 AM,70,24.26,Debit Card,Riverside,DEL001,2.4
CUST0982,"Wrap, Coffee, Coke",5:48 PM,116,18.33,Credit Card,Sunset Street,DEL051,2.6
CUST0983,"Tea, Coke",10:38 PM,63,23.1,Debit Card,Old Town,DEL025,2.6
CUST0984,"Wrap, Pizza, Burger",6:04 AM,97,19.17,Debit Card,Metro Square,DEL043,1.8
CUST0985,"Biryani, Chips",5:24 PM,77,15,Cash,Old Town,DEL011,1.2
CUST0986,"Noodles, Biryani, Rice Bowl",7:09 PM,101,5.2,Debit Card,Metro Square,DEL074,3.4
CUST0987,"Hotdog, Fries",4:58 PM,88,16.83,Debit Card,Sunset Street,DEL004,5
CUST0988,"Coffee, Burger, Pizza, Tea",6:30 PM,10,15.77,Credit Card,Downtown,DEL029,1.7
CUST0989,"Momos, Burger",5:51 AM,64,15.26,Cash,Green Park,DEL055,1.2
CUST0990,"Momos, Coffee",4:17 PM,12,12.5,Debit Card,Metro Square,DEL010,4.1
CUST0991,"Tea, Noodles, Biryani",10:56 AM,87,13.45,Wallet,Old Town,DEL032,2
CUST0992,Coffee,9:55 AM,47,8.69,Cash,Hillview,DEL026,4.3
CUST0993,"Paneer Tikka, Samosa",1:42 AM,10,13.22,UPI,Uptown,DEL022,3.8
CUST0994,"Hotdog, Momos, Smoothie",3:32 AM,111,5.34,Wallet,Tech Valley,DEL043,4.8
CUST0995,"Hotdog, Rice Bowl",4:10 AM,47,20.23,Credit Card,Old Town,DEL040,2.6
CUST0996,"Tea, Noodles",11:48 PM,94,5.05,UPI,Downtown,DEL009,3.6
CUST0997,"Wrap, Rice Bowl, Milkshake, Coke",3:10 PM,38,2.58,Cash,Tech Valley,DEL013,2.9
CUST0998,"Coke, Biryani",12:03 AM,14,11.19,Credit Card,Airport Zone,DEL004,3.5
CUST0999,"Juice, Samosa, Coffee",5:35 AM,83,16.63,Cash,Uptown,DEL062,2.8
CUST1000,"Juice, Tea, Pizza",6:39 AM,101,11.22,Cash,Airport Zone,DEL056,1.8
CUST1001,"Milkshake, Paneer Tikka, Smoothie",9:34 AM,30,7.28,Debit Card,Riverside,DEL004,3
CUST1002,"Chips, Smoothie, Sandwich, Milkshake",4:40 AM,80,14.18,Credit Card,Airport Zone,DEL076,3.1
CUST1003,"Wrap, Samosa, Pizza",7:08 AM,76,9,UPI,Airport Zone,DEL043,4.2
CUST1004,"Chips, Momos, Rice Bowl",9:09 PM,118,23.36,Debit Card,Hillview,DEL033,3.9
CUST1005,"Coffee, Juice, Chips",1:16 AM,56,23.1,Cash,Lakeside,DEL032,3.7
CUST1006,"Milkshake, Smoothie, Tea",2:17 AM,93,12.81,Cash,Metro Square,DEL014,1.5
CUST1007,"Momos, Rice Bowl",8:31 AM,92,8.53,Debit Card,Green Park,DEL061,3.9
CUST1008,"Coke, Burger, Fries, Pasta",8:41 AM,44,18.56,Cash,Tech Valley,DEL031,3
CUST1009,"Tea, Biryani",6:46 AM,77,1.4,UPI,Hillview,DEL044,4.6
CUST1010,"Sandwich, Smoothie, Biryani, Pasta",4:59 AM,78,12.13,UPI,Sunset Street,DEL007,4.7
CUST1011,"Rice Bowl, Paneer Tikka, Smoothie",11:55 PM,10,8.74,Credit Card,Airport Zone,DEL043,1.2
CUST1012,Burger,4:47 PM,77,23.05,Cash,Lakeside,DEL067,4.3
CUST1013,Wrap,3:04 AM,21,0.79,Wallet,Lakeside,DEL031,1.2
CUST1014,"Coke, Salad, Juice",1:23 PM,69,14.04,Credit Card,Old Town,DEL010,2.5
CUST1015,"Coffee, Burger, Biryani, Samosa",6:38 PM,36,18.65,UPI,Hillview,DEL077,3.2
CUST1016,Tea,10:12 PM,65,12.38,Credit Card,Tech Valley,DEL080,1.6
CUST1017,"Samosa, Wrap, Paneer Tikka, Coffee",10:00 PM,115,2.59,UPI,Downtown,DEL057,4
CUST1018,"Salad, Fries",9:08 PM,32,24.33,Cash,Metro Square,DEL013,1
CUST1019,"Pasta, Tea, Paneer Tikka, Salad",11:40 PM,34,13.19,Wallet,Green Park,DEL058,1.7
CUST1020,"Salad, Noodles, Coffee",11:00 PM,30,15.55,Wallet,Old Town,DEL075,3.3
CUST1021,Samosa,4:02 AM,70,6.3,UPI,Tech Valley,DEL016,3.9
CUST1022,Tea,8:13 PM,72,12.35,Wallet,Metro Square,DEL011,4.7
CUST1023,"Pizza, Momos, Hotdog",1:17 AM,61,11.01,UPI,Sunset Street,DEL008,3.8
CUST1024,"Pizza, Pasta, Wrap",10:44 PM,97,2.33,Credit Card,Lakeside,DEL005,3.7
CUST1025,"Tea, Momos, Coke",4:14 AM,34,3.1,Wallet,Hillview,DEL049,2.6
CUST1026,"Rice Bowl, Chips, Samosa",4:08 AM,118,21.02,Credit Card,Lakeside,DEL041,1
CUST1027,Wrap,10:28 PM,64,6.38,Wallet,Tech Valley,DEL009,1.5
CUST1028,"Milkshake, Smoothie, Biryani, Sandwich",3:22 PM,55,5.28,Cash,Riverside,DEL017,3.1
CUST1029,Noodles,4:44 AM,41,12.87,UPI,Metro Square,DEL008,3.7
CUST1030,"Chips, Paneer Tikka, Milkshake",3:15 AM,64,19.33,Cash,Old Town,DEL057,2.7
CUST1031,Noodles,11:45 AM,105,2.02,Cash,Riverside,DEL008,3.9
CUST1032,"Salad, Biryani, Coffee",6:02 AM,14,14.63,Credit Card,Downtown,DEL039,3.1
CUST1033,"Wrap, Fries, Rice Bowl",4:32 AM,45,3.42,Cash,Lakeside,DEL079,1.3
CUST1034,Salad,2:26 AM,119,1.39,Debit Card,Sunset Street,DEL056,1.8
CUST1035,Salad,10:56 AM,115,1.79,Wallet,City Center,DEL009,4.4
CUST1036,"Noodles, Fries",1:26 AM,58,20.94,Cash,Riverside,DEL014,3.9
CUST1037,"Rice Bowl, Momos, Fries, Milkshake",8:25 AM,115,3.39,Cash,Tech Valley,DEL008,4.6
CUST1038,"Pizza, Wrap, Samosa",6:00 AM,67,1.61,Credit Card,Uptown,DEL072,1.5
CUST1039,"Fries, Hotdog, Paneer Tikka",9:52 PM,48,11.23,UPI,Downtown,DEL007,5
CUST1040,"Pizza, Noodles, Milkshake",1:22 AM,89,21.18,Cash,Old Town,DEL038,1.8
CUST1041,Smoothie,10:50 PM,106,6.93,UPI,Downtown,DEL049,1
CUST1042,"Chips, Rice Bowl, Smoothie",7:14 PM,94,10.83,Cash,Lakeside,DEL052,5
CUST1043,Chips,2:29 PM,70,1.48,Credit Card,City Center,DEL013,2.1
CUST1044,"Tea, Milkshake",2:22 PM,18,11.5,Cash,Tech Valley,DEL080,3.7
CUST1045,"Coke, Pasta",12:57 PM,15,14.65,Debit Card,Uptown,DEL053,1.7
CUST1046,"Salad, Pizza, Momos",6:06 PM,118,14.49,Debit Card,Tech Valley,DEL030,3.3
CUST1047,"Paneer Tikka, Samosa, Momos",7:34 PM,44,8.64,Credit Card,Tech Valley,DEL077,4.6
CUST1048,"Momos, Coffee",7:08 AM,48,8.23,Wallet,City Center,DEL080,2.3
CUST1049,"Burger, Chips",2:43 AM,31,3.11,Debit Card,Downtown,DEL002,3.7
CUST1050,Samosa,12:41 AM,50,9.49,Credit Card,Uptown,DEL059,1.8
CUST1051,"Fries, Tea, Rice Bowl",5:38 AM,14,2.94,Debit Card,Tech Valley,DEL050,3.5
CUST1052,"Momos, Wrap",2:26 AM,51,19.28,UPI,Green Park,DEL060,2.3
CUST1053,"Hotdog, Milkshake, Coke",9:56 PM,96,24.17,UPI,Green Park,DEL055,1.8
CUST1054,"Momos, Juice",9:47 PM,90,24.27,Wallet,Green Park,DEL080,2.3
CUST1055,Samosa,2:30 AM,85,21.69,Credit Card,Airport Zone,DEL080,1.7
CUST1056,"Burger, Smoothie, Chips, Pizza",9:24 AM,96,15.22,UPI,Sunset Street,DEL013,4.6
CUST1057,"Smoothie, Sandwich",7:02 PM,89,17.67,Credit Card,Metro Square,DEL044,2.6
CUST1058,"Pizza, Smoothie, Momos, Paneer Tikka",5:37 AM,76,7.49,Wallet,Old Town,DEL004,2
CUST1059,"Paneer Tikka, Burger, Fries, Hotdog",11:33 PM,39,15.95,Cash,Tech Valley,DEL059,2.8
CUST1060,Hotdog,6:07 AM,66,11.66,Cash,Hillview,DEL067,2.3
CUST1061,"Burger, Biryani",12:16 AM,95,12.31,Cash,Green Park,DEL043,4
CUST1062,"Tea, Milkshake, Momos",7:53 AM,82,19.07,Credit Card,Sunset Street,DEL076,4.9
CUST1063,"Fries, Noodles",11:34 PM,38,7.41,Cash,Metro Square,DEL025,2.8
CUST1064,"Biryani, Coke, Noodles",8:04 AM,46,8.29,Cash,Old Town,DEL014,4.4
CUST1065,Pizza,7:24 PM,96,23.15,Credit Card,Tech Valley,DEL014,3.3
CUST1066,Chips,12:10 PM,22,1.88,Debit Card,Green Park,DEL002,1.6
CUST1067,"Milkshake, Smoothie, Burger, Juice",4:36 AM,41,12.4,Debit Card,Green Park,DEL077,3.8
CUST1068,"Coffee, Fries, Milkshake",2:51 AM,55,22.86,Credit Card,Green Park,DEL009,3.1
CUST1069,"Pasta, Fries, Smoothie",6:07 AM,32,15.45,UPI,Sunset Street,DEL076,3.6
CUST1070,"Chips, Coke, Tea, Sandwich",1:31 PM,54,13.89,Debit Card,Green Park,DEL025,4.6
CUST1071,"Pasta, Hotdog",12:32 AM,26,6.62,Wallet,Uptown,DEL074,2.8
CUST1072,Samosa,1:23 AM,113,8.91,Wallet,City Center,DEL017,4.6
CUST1073,"Samosa, Biryani",12:35 PM,94,21.38,Debit Card,Hillview,DEL066,4
CUST1074,Sandwich,11:53 AM,75,14.2,Cash,Sunset Street,DEL033,3
CUST1075,"Coffee, Juice",1:53 PM,110,13.11,Credit Card,Tech Valley,DEL046,3.4
CUST1076,"Hotdog, Milkshake, Wrap, Paneer Tikka",12:29 PM,15,2.94,Debit Card,Hillview,DEL054,2.3
CUST1077,"Hotdog, Juice",1:24 AM,117,0.89,UPI,Downtown,DEL062,4.9
CUST1078,Hotdog,7:44 AM,27,24.11,Wallet,Downtown,DEL080,3.7
CUST1079,Biryani,12:59 PM,103,9.74,Credit Card,Downtown,DEL057,1.2
CUST1080,"Coffee, Smoothie",4:05 AM,31,15.28,Credit Card,Tech Valley,DEL024,2.3
CUST1081,"Coke, Rice Bowl, Tea",6:32 PM,42,2.45,Cash,Old Town,DEL032,3.5
CUST1082,Chips,12:23 PM,39,17.24,UPI,Sunset Street,DEL018,1.2
CUST1083,"Chips, Biryani, Sandwich",11:03 AM,90,23.35,Wallet,Green Park,DEL006,1.1
CUST1084,"Milkshake, Sandwich",9:37 AM,116,14.6,Cash,Old Town,DEL008,2.8
CUST1085,"Rice Bowl, Noodles, Hotdog, Paneer Tikka",9:49 AM,41,3.59,Debit Card,Tech Valley,DEL017,2.3
CUST1086,Chips,8:19 AM,51,14.75,Debit Card,Old Town,DEL040,2.8
CUST1087,"Pasta, Fries, Milkshake",8:02 PM,87,19.28,Credit Card,City Center,DEL075,2.1
CUST1088,Burger,2:27 PM,19,10.46,Cash,Hillview,DEL056,1.7
CUST1089,"Pizza, Milkshake, Salad, Wrap",12:12 PM,45,22.06,UPI,Metro Square,DEL066,3.8
CUST1090,"Rice Bowl, Chips",9:19 PM,43,16.39,UPI,Downtown,DEL046,3.1
CUST1091,"Biryani, Wrap, Coke",7:49 PM,82,22.53,Wallet,Green Park,DEL040,1.8
CUST1092,"Tea, Salad",6:45 AM,115,15.78,Credit Card,Uptown,DEL075,2.3
CUST1093,"Rice Bowl, Burger, Biryani",7:36 AM,37,3.72,Wallet,Tech Valley,DEL070,3.4
CUST1094,"Paneer Tikka, Momos, Samosa, Pasta",1:22 PM,20,8.09,Debit Card,Tech Valley,DEL019,1.3
CUST1095,"Samosa, Pasta",12:19 AM,87,5.44,Wallet,Green Park,DEL019,1.6
CUST1096,Burger,8:38 PM,48,22.77,Cash,Hillview,DEL061,1.3
CUST1097,"Coffee, Rice Bowl, Burger, Pasta",12:10 PM,56,19.13,Credit Card,Green Park,DEL040,4.2
CUST1098,"Coke, Hotdog",2:12 PM,28,17.07,Credit Card,Uptown,DEL078,4
CUST1099,"Tea, Pizza, Paneer Tikka",4:54 AM,24,7.87,Credit Card,City Center,DEL044,4
CUST1100,"Samosa, Tea, Milkshake",5:24 AM,37,5.01,UPI,City Center,DEL038,3.9
CUST1101,"Samosa, Paneer Tikka, Sandwich",4:27 AM,33,19.03,Debit Card,Hillview,DEL048,3.7
CUST1102,"Wrap, Sandwich, Momos, Hotdog",3:05 AM,81,12.12,Cash,Hillview,DEL002,2.9
CUST1103,Samosa,9:09 AM,116,6.03,Wallet,Hillview,DEL067,3.6
CUST1104,Pasta,8:13 AM,18,15.61,Debit Card,Uptown,DEL076,1.2
CUST1105,"Smoothie, Tea",1:42 PM,56,1.49,UPI,Old Town,DEL019,3.5
CUST1106,Paneer Tikka,4:58 AM,42,8.49,UPI,Lakeside,DEL008,4.1
CUST1107,"Biryani, Juice, Momos, Smoothie",11:21 PM,71,11.98,Debit Card,Lakeside,DEL031,3
CUST1108,"Momos, Pizza, Coke, Salad",8:35 PM,106,4.12,Cash,Sunset Street,DEL065,2.4
CUST1109,"Burger, Coke, Noodles, Tea",10:20 PM,28,24.62,UPI,Hillview,DEL072,2.1
CUST1110,"Hotdog, Coke, Tea",8:43 AM,76,5.62,Credit Card,Downtown,DEL007,3.6
CUST1111,"Salad, Pizza, Burger, Tea",4:06 AM,83,3.69,Credit Card,City Center,DEL055,3.8
CUST1112,"Fries, Juice, Milkshake",9:32 PM,49,5.49,Debit Card,Riverside,DEL045,4.5
CUST1113,Salad,4:40 PM,56,19.34,Credit Card,Riverside,DEL026,2.4
CUST1114,"Burger, Pasta",1:34 AM,115,10.92,Credit Card,Old Town,DEL026,4.1
CUST1115,"Burger, Wrap, Salad, Coffee",11:31 PM,74,14.35,Debit Card,Tech Valley,DEL026,3.2
CUST1116,"Juice, Coffee",7:43 PM,38,1.01,Debit Card,Old Town,DEL009,4.5
CUST1117,"Milkshake, Salad, Fries, Noodles",7:06 PM,59,1.34,Debit Card,Tech Valley,DEL044,3.1
CUST1118,"Smoothie, Noodles",11:39 PM,107,11.42,UPI,Downtown,DEL025,3.1
CUST1119,"Samosa, Pasta",1:09 PM,22,20.51,Cash,Old Town,DEL061,3.3
CUST1120,Momos,8:15 PM,10,22.19,Credit Card,Riverside,DEL060,4
CUST1121,"Noodles, Rice Bowl, Samosa",11:19 PM,43,2.62,Cash,Green Park,DEL077,4.9
CUST1122,Salad,10:05 PM,102,13.69,Debit Card,Sunset Street,DEL043,1.3
CUST1123,"Salad, Pasta, Noodles",9:38 PM,57,22.87,Cash,Downtown,DEL075,1.2
CUST1124,"Juice, Hotdog",6:43 PM,86,10.01,Cash,Airport Zone,DEL073,4.8
CUST1125,Hotdog,12:16 PM,57,20.82,Debit Card,Uptown,DEL043,3.1
CUST1126,"Samosa, Salad",7:12 AM,58,3.78,UPI,Sunset Street,DEL079,3.5
CUST1127,"Momos, Coke, Sandwich, Smoothie",5:21 PM,73,23.42,Cash,Downtown,DEL039,2.9
CUST1128,"Smoothie, Noodles, Milkshake",7:56 AM,70,18.91,Wallet,Riverside,DEL054,1.4
CUST1129,"Pizza, Tea, Samosa, Coffee",4:46 AM,38,23.56,Debit Card,Tech Valley,DEL043,4.1
CUST1130,Fries,9:29 AM,48,17.08,Cash,Riverside,DEL021,4
CUST1131,"Salad, Coffee, Momos",5:56 AM,97,9.4,Credit Card,Downtown,DEL014,2.2
CUST1132,Sandwich,11:42 AM,35,23.49,Debit Card,Lakeside,DEL059,2.2
CUST1133,"Samosa, Wrap, Biryani, Hotdog",1:23 AM,26,7.25,Credit Card,Hillview,DEL006,4.4
CUST1134,"Smoothie, Hotdog",5:15 PM,80,8.64,Debit Card,Hillview,DEL064,1.3
CUST1135,"Smoothie, Paneer Tikka, Momos, Pasta",7:15 AM,22,17.67,Wallet,City Center,DEL029,4.5
CUST1136,"Fries, Pasta, Coke",8:12 AM,78,19.25,UPI,Riverside,DEL001,2
CUST1137,"Smoothie, Burger",1:51 AM,35,23.27,Debit Card,Old Town,DEL029,3.4
CUST1138,"Momos, Pizza",10:15 PM,58,5.52,Cash,Metro Square,DEL030,4.7
CUST1139,"Coke, Tea",2:05 AM,76,20.05,UPI,Tech Valley,DEL060,3.7
CUST1140,Wrap,10:53 PM,16,18.59,Cash,Downtown,DEL080,2.7
CUST1141,Noodles,11:54 AM,67,2.06,Debit Card,City Center,DEL028,3.8
CUST1142,"Noodles, Burger, Biryani",9:33 PM,58,9.99,Credit Card,Downtown,DEL031,2.4
CUST1143,"Pizza, Coffee",3:25 PM,112,7.43,Credit Card,Airport Zone,DEL062,2.1
CUST1144,Salad,12:23 AM,62,7.96,UPI,Green Park,DEL043,5
CUST1145,"Samosa, Fries, Tea, Coke",11:17 PM,74,24.58,Wallet,Airport Zone,DEL049,4
CUST1146,Smoothie,11:55 AM,71,16.25,Cash,Downtown,DEL027,3.6
CUST1147,"Burger, Pizza, Milkshake",2:49 PM,26,18.08,UPI,Old Town,DEL052,2.4
CUST1148,"Biryani, Coffee",11:24 PM,52,24.43,Debit Card,Lakeside,DEL024,1.2
CUST1149,"Noodles, Burger",10:36 PM,34,9.74,Credit Card,Airport Zone,DEL001,1.1
CUST1150,Rice Bowl,9:17 PM,12,20.15,Cash,Old Town,DEL047,3.2
CUST1151,"Pasta, Biryani, Milkshake",3:21 PM,88,11.15,Credit Card,Riverside,DEL002,4
CUST1152,"Sandwich, Burger, Coke, Paneer Tikka",2:25 PM,38,21.8,Wallet,Downtown,DEL010,3.1
